animal	dpi	weight
CK2	426	31.4
CL2	426	25.7
CM2	426	31
CN1	426	43
CP1	426	28.1
CQ4	426	34.1
CQ5	426	34.9
CB1	428	32.4
CE2	428	27.7
CE3	428	27.3
CG1	428	34.1
CG2	428	35.5
CG3	428	32.4
CI4	428	27
CI5	428	26.1
CK2	428	30.4
CL2	428	24.2
CM2	428	30.2
CN1	428	41.9
CP1	428	26.8
CQ4	428	33.3
CQ5	428	35
CB1	430	32.2
CE2	430	27.6
CE3	430	25.8
CG1	430	35.1
CG2	430	35.8
CG3	430	32.9
CI4	430	27.2
CI5	430	26.4
CK2	430	30.9
CL2	430	25
CM2	430	30.5
CN1	430	42.6
CP1	430	27.9
CQ4	430	34
CQ5	430	36
CB1	433	32.9
CE2	433	27.1
CE3	433	26.4
CG1	433	35.2
CG2	433	36.2
CG3	433	33.7
CI4	433	26.9
CI5	433	26.1
CK2	433	31
CL2	433	24.5
CM2	433	30.3
CN1	433	42
CP1	433	26.9
CQ4	433	32.7
CQ5	433	35
CB1	435	32.4
CE2	435	27.3
CE3	435	26.6
CG1	435	35
CG2	435	35.7
CG3	435	33
CI4	435	27.3
CI5	435	25.7
CK2	435	31.4
CL2	435	23.8
CM2	435	30
CN1	435	42.2
CP1	435	27
CQ4	435	33
CQ5	435	35.6
CB1	437	32.6
CE2	437	26.9
CE3	437	25.9
CG1	437	35.1
CG2	437	35.5
CG3	437	32.9
CI4	437	26.9
CI5	437	26
CK2	437	31.2
CL2	437	24.2
CM2	437	30.4
CN1	437	42.3
CP1	437	27
CQ4	437	33.1
CQ5	437	35.5
CB1	440	32.7
CE2	440	25.7
CE3	440	25.6
CG1	440	35.2
CG2	440	35.6
CG3	440	32.8
CI4	440	26.7
CI5	440	26.5
CK2	440	31.1
CL2	440	23.9
CM2	440	30.3
CN1	440	41.4
CP1	440	26.9
CQ4	440	33.3
CQ5	440	35.2
CB1	442	32
CE2	442	25.1
CE3	442	25.3
CG1	442	35.1
CG2	442	35.5
CG3	442	32.7
CI4	442	26.7
CI5	442	26.7
CK2	442	31
CL2	442	22.2
CM2	442	30.4
CN1	442	41.5
CP1	442	26.7
CQ4	442	33.2
CQ5	442	35.5
CB1	444	33.1
CE2	444	25
CE3	444	25.2
CG1	444	35.4
CG2	444	36.5
CG3	444	34.8
CI4	444	27
CI5	444	26.1
CK2	444	30.8
CL2	444	23.2
CM2	444	30.2
CN1	444	40.7
CP1	444	27.2
CQ4	444	33.9
CQ5	444	35.5
CB1	447	32.4
CE2	447	24.9
CE3	447	25.4
CG1	447	34.8
CG2	447	36.5
CG3	447	34.2
CI4	447	27
CI5	447	27.3
CK2	447	30.6
CL2	447	23.7
CM2	447	30.8
CN1	447	41.5
CP1	447	26.8
CQ4	447	33
CQ5	447	34.3
CB1	451	32
CE2	451	24.2
CE3	451	24.6
CG1	451	34.4
CG2	451	36.1
CG3	451	34.5
CI4	451	28
CI5	451	28.2
CK2	451	30.8
CL2	451	24.8
CM2	451	30.5
CN1	451	41
CP1	451	27.4
CQ4	451	33.4
CQ5	451	34.5
CB1	454	31.2
CE2	454	24.4
CG1	454	34.8
CG2	454	35.6
CG3	454	34.4
CI4	454	27.3
CI5	454	27.2
CK2	454	30.1
CL2	454	24.3
CM2	454	29.7
CN1	454	41.3
CP1	454	26.8
CQ4	454	32.2
CQ5	454	34.2
CB1	456	31.6
CE2	456	23.8
CG1	456	34.2
CG2	456	36
CG3	456	34.6
CI4	456	27.5
CI5	456	27.7
CK2	456	30.3
CL2	456	24.6
CM2	456	30
CN1	456	39.6
CP1	456	26.7
CQ4	456	33.2
CQ5	456	33.8
CB1	458	32.3
CG1	458	34.3
CG2	458	36.1
CG3	458	34.6
CI4	458	27.5
CI5	458	27.6
CK2	458	30.2
CL2	458	29
CM2	458	30
CN1	458	40.4
CP1	458	26.8
CQ4	458	33
CQ5	458	33.6
CB1	461	30.8
CG1	461	33.9
CG2	461	35
CG3	461	34
CI4	461	28.4
CI5	461	27.9
CK2	461	30.7
CL2	461	25.1
CM2	461	30
CN1	461	39.2
CP1	461	27.4
CQ4	461	32.8
CQ5	461	33.7
CB1	463	31.3
CG1	463	33.8
CG2	463	35.7
CG3	463	34.2
CI4	463	28.1
CI5	463	26.6
CK2	463	30.7
CL2	463	24.9
CM2	463	30.2
CN1	463	39.9
CP1	463	27.5
CQ4	463	32.9
CQ5	463	33.4
CB1	465	31.8
CG1	465	33.8
CG2	465	35.8
CG3	465	34
CI4	465	28
CI5	465	26.6
CK2	465	30.6
CL2	465	25
CM2	465	30.2
CN1	465	40
CP1	465	27.5
CQ4	465	33
CQ5	465	33.3
CB1	468	31.6
CG1	468	34.6
CG2	468	36.2
CG3	468	35
CI4	468	28
CI5	468	26.1
CK2	468	30.6
CL2	468	22.5
CM2	468	29.8
CN1	468	38.5
CP1	468	27.7
CQ4	468	32
CQ5	468	33.8
CB1	470	32.3
CG1	470	34.4
CG2	470	36
CG3	470	35.1
CI4	470	28.5
CI5	470	26.5
CK2	470	30.8
CM2	470	29.5
CN1	470	39.4
CP1	470	27.6
CQ4	470	31.4
CQ5	470	34
CB1	472	32.5
CG1	472	35.2
CG2	472	36.8
CG3	472	35.3
CI4	472	27.9
CI5	472	25.3
CK2	472	30.8
CM2	472	30.2
CN1	472	40
CP1	472	27.9
CQ4	472	33
CQ5	472	35
CB1	475	32
CG1	475	34.7
CG2	475	36.1
CG3	475	34.9
CI4	475	29
CI5	475	26
CK2	475	30.7
CM2	475	29.9
CN1	475	38.8
CP1	475	28.4
CQ4	475	32.5
CQ5	475	34.5
CB1	477	31.6
CG1	477	33.9
CG2	477	35.8
CG3	477	33.5
CI4	477	28.3
CI5	477	27.3
CK2	477	29.5
CM2	477	30.1
CN1	477	38.2
CP1	477	27.3
CQ4	477	31.8
CQ5	477	34.2
CB1	479	31.1
CG1	479	33.6
CG2	479	36
CG3	479	33.8
CI4	479	28.3
CI5	479	27.2
CK2	479	30.5
CM2	479	29.4
CN1	479	39.2
CP1	479	27.7
CQ4	479	31.8
CQ5	479	33.9
CB1	482	31.4
CG1	482	34.2
CG2	482	35.8
CG3	482	33.9
CI4	482	28.6
CI5	482	27.3
CK2	482	30.3
CM2	482	29
CN1	482	38
CP1	482	27.5
CQ4	482	30.5
CQ5	482	33.6
CB1	484	31.5
CG1	484	34.1
CG2	484	36.8
CG3	484	33.8
CI4	484	28.5
CI5	484	27.1
CK2	484	31.1
CM2	484	30.2
CN1	484	38.8
CP1	484	27.5
CQ4	484	30.9
CQ5	484	33.6
CB1	486	31.3
CG1	486	35.3
CG2	486	37.8
CG3	486	34.6
CI4	486	28.9
CI5	486	28
CK2	486	31
CM2	486	30
CN1	486	39.8
CP1	486	27.1
CQ4	486	31.2
CQ5	486	34.3
CB1	489	31
CG1	489	35.2
CG2	489	37.6
CG3	489	34.4
CI4	489	29
CI5	489	28.1
CK2	489	31
CM2	489	30
CN1	489	38.8
CP1	489	27
CQ4	489	31.1
CQ5	489	34.1
CB1	491	31
CG1	491	35.5
CG2	491	37.6
CG3	491	34.6
CI4	491	29.1
CI5	491	28
CK2	491	31.1
CM2	491	30
CN1	491	37
CP1	491	27.5
CQ4	491	30.7
CQ5	491	32.8
CB1	493	31.5
CG1	493	34.8
CG2	493	36.9
CG3	493	34.5
CI4	493	29.4
CI5	493	27.3
CK2	493	30.6
CM2	493	30.5
CP1	493	28.4
CQ4	493	31
CQ5	493	33.3
CB1	496	30.9
CG1	496	35.3
CG2	496	35
CG3	496	35
CI4	496	28.7
CI5	496	25.7
CK2	496	31
CM2	496	29.6
CP1	496	27.7
CQ4	496	30.8
CQ5	496	33.9
CB1	498	30
CG1	498	35.1
CG2	498	35
CG3	498	35
CI4	498	28.9
CI5	498	26.2
CK2	498	31.1
CM2	498	29.9
CP1	498	27.5
CQ4	498	30.9
CQ5	498	33
CG1	503	36.6
CG2	503	36
CG3	503	35.1
CI4	503	27.8
CI5	503	26.8
CK2	503	30.7
CM2	503	30.7
CP1	503	27.9
CQ5	503	32.7
CG1	505	36.5
CG2	505	36
CG3	505	35.1
CI4	505	27.6
CI5	505	26.9
CK2	505	30.6
CM2	505	30.5
CP1	505	28
CQ5	505	32
CG1	507	36.1
CG2	507	35.5
CG3	507	34.9
CI4	507	29.2
CI5	507	26.8
CK2	507	31.1
CM2	507	29.9
CP1	507	28.2
CQ5	507	31.5
CG1	510	35.7
CG2	510	36.2
CG3	510	34.7
CI4	510	28.8
CI5	510	26.2
CK2	510	30.9
CM2	510	30.4
CP1	510	27.8
CQ5	510	31.4
CG1	512	35.6
CG2	512	36
CG3	512	34.7
CI4	512	28.6
CI5	512	26
CK2	512	31
CM2	512	30.2
CP1	512	27.6
CQ5	512	31.4
CG1	514	35.5
CG2	514	35.7
CG3	514	34.8
CI4	514	30.1
CI5	514	26.4
CK2	514	30.2
CM2	514	30.2
CP1	514	27.7
CQ5	514	32.1
CG1	517	35.9
CG2	517	35.7
CG3	517	35
CI4	517	29.6
CI5	517	26
CK2	517	30.2
CM2	517	30.6
CP1	517	27.1
CQ5	517	32
CG1	519	36.1
CG2	519	35.7
CG3	519	35.2
CI4	519	29.7
CI5	519	26
CK2	519	30
CM2	519	30.9
CP1	519	27.5
CQ5	519	32
CG1	521	35.6
CG2	521	35.6
CG3	521	34.7
CI4	521	29.9
CI5	521	26.4
CK2	521	30.4
CM2	521	30.4
CP1	521	28
CQ5	521	32.3
CG1	524	36.2
CG2	524	36.2
CG3	524	35.3
CI4	524	29.9
CI5	524	26.2
CK2	524	29.4
CM2	524	30.8
CP1	524	27.7
CQ5	524	32.6
CG1	526	36.2
CG2	526	36.1
CG3	526	35.4
CI4	526	29.9
CI5	526	26.1
CK2	526	29.3
CM2	526	30.7
CP1	526	27.5
CQ5	526	32.5
CG1	531	35.8
CG2	531	35
CG3	531	35.1
CI4	531	29.7
CI5	531	27
CK2	531	30.2
CM2	531	30.1
CP1	531	27.4
CQ5	531	32.1
CG1	533	35.8
CG2	533	34.9
CG3	533	34.6
CI4	533	30.1
CI5	533	26.6
CK2	533	30
CM2	533	29.6
CP1	533	28
CQ5	533	32.8
CG1	535	36.2
CG2	535	35.5
CG3	535	35.2
CI4	535	30.9
CI5	535	27
CK2	535	30.6
CM2	535	29.6
CP1	535	28.4
CQ5	535	33.3
CG1	538	35.6
CG2	538	35.2
CG3	538	35.2
CI4	538	30.8
CI5	538	26.8
CK2	538	30.4
CM2	538	29.2
CP1	538	28.4
CQ5	538	32.6
CG1	540	35.4
CG2	540	35.3
CG3	540	35.1
CI4	540	30.9
CI5	540	27
CK2	540	30.3
CM2	540	30
CP1	540	28.8
CQ5	540	32.8
CG1	542	36
CG2	542	35.9
CG3	542	35.4
CI4	542	30.9
CI5	542	26.7
CK2	542	30.1
CM2	542	30.2
CP1	542	28.8
CQ5	542	32.4
CG1	545	36.2
CG2	545	36
CG3	545	35.4
CI4	545	30.8
CI5	545	26.6
CK2	545	30
CM2	545	30
CP1	545	28.6
CQ5	545	32.9
CG1	547	34.5
CG2	547	35.9
CG3	547	35
CI4	547	31.5
CI5	547	26.8
CK2	547	30.3
CM2	547	29.5
CP1	547	28.9
CQ5	547	32.8
CG1	550	34.4
CG2	550	36
CG3	550	35
CI4	550	31.3
CI5	550	26.8
CK2	550	30.3
CM2	550	29
CP1	550	29
CQ5	550	32.5
CG1	554	35.4
CG2	554	37
CG3	554	35.5
CI4	554	32
CI5	554	26.8
CK2	554	30
CM2	554	29.1
CP1	554	29
CQ5	554	31.3
CG1	556	35.5
CG2	556	37.6
CG3	556	36.1
CI4	556	31.9
CI5	556	26.9
CK2	556	29.8
CM2	556	29.6
CP1	556	29.6
CQ5	556	31.7
CG1	559	35
CG2	559	35.6
CG3	559	35.2
CI4	559	32.5
CI5	559	26.9
CK2	559	30.2
CM2	559	29.9
CP1	559	29
CQ5	559	31.9
CG1	561	34.8
CG2	561	35.7
CG3	561	35.2
CI4	561	32.8
CI5	561	26.8
CK2	561	30.2
CM2	561	30
CP1	561	28.9
CQ5	561	32
CG1	563	35.3
CG2	563	35.5
CG3	563	35.3
CI5	563	27.3
CK2	563	29.4
CM2	563	29.5
CP1	563	29.5
CQ5	563	31
CG1	566	35
CG2	566	35.3
CG3	566	35.3
CI5	566	27.1
CK2	566	29.1
CM2	566	29.3
CP1	566	29.8
CQ5	566	30.9
CG1	568	35.4
CG2	568	37.3
CG3	568	35.3
CI5	568	26.5
CK2	568	30.3
CM2	568	29.4
CP1	568	29.6
CQ5	568	29.6
CG1	570	35.8
CG2	570	37.2
CG3	570	34.7
CI5	570	26.4
CK2	570	30.1
CM2	570	30.1
CP1	570	30.2
CG1	573	34.6
CG2	573	36.2
CG3	573	34
CI5	573	26.3
CK2	573	29.5
CM2	573	28.9
CP1	573	29.6
CG1	575	34.4
CG2	575	35.9
CG3	575	33.8
CI5	575	26.1
CK2	575	29.3
CM2	575	28.7
CP1	575	29.2
CG1	577	34.9
CG2	577	35.3
CG3	577	33.3
CI5	577	26.4
CK2	577	29.4
CM2	577	29.2
CP1	577	29.9
CG1	580	35.5
CG2	580	36.2
CG3	580	33.6
CI5	580	26.2
CK2	580	28.9
CM2	580	28.7
CP1	580	30.3
CG1	582	35.4
CG2	582	36
CG3	582	33.6
CI5	582	26.7
CK2	582	29
CM2	582	27.4
CP1	582	30
CG1	584	35.5
CG2	584	36
CG3	584	34.3
CI5	584	26.6
CK2	584	30.5
CM2	584	28.6
CP1	584	30.6
CG1	587	35.5
CG2	587	36
CG3	587	34.2
CI5	587	26.5
CK2	587	30.6
CM2	587	28.8
CP1	587	30.9
CG1	589	34.2
CG2	589	35.2
CG3	589	32.8
CI5	589	27.2
CK2	589	29.9
CM2	589	28.1
CP1	589	29.5
CG1	591	34.1
CG2	591	35.3
CG3	591	32.2
CI5	591	27.4
CK2	591	30
CM2	591	28
CP1	591	29.1
CG1	594	34.3
CG2	594	35.1
CG3	594	33.4
CI5	594	26.9
CK2	594	29.8
CM2	594	28.2
CP1	594	30.4
CG1	596	34.5
CG2	596	35
CG3	596	33
CI5	596	26.7
CK2	596	29.8
CM2	596	28.5
CP1	596	30.4
CG1	598	35
CG2	598	36
CG3	598	33.4
CI5	598	27.1
CK2	598	29.7
CM2	598	28.4
CP1	598	30.2
CG1	602	34.1
CG2	602	36.2
CG3	602	33.8
CI5	602	26.5
CK2	602	28.9
CM2	602	27.8
CP1	602	29.9
